slot_id,section_id,slot_type,train_category,start_time,end_time,confidence
SLOT-015162,TVC-QLN,passenger_timetable,Passenger,2026-09-12 06:43:00,2026-09-12 07:07:00,0.98
SLOT-015163,TVC-QLN,passenger_timetable,Superfast,2026-09-12 07:39:00,2026-09-12 08:04:00,0.98
SLOT-015164,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-12 08:49:00,2026-09-12 09:05:00,0.98
SLOT-015165,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-12 09:49:00,2026-09-12 10:05:00,0.98
SLOT-015166,TVC-QLN,passenger_timetable,Express,2026-09-12 10:50:00,2026-09-12 11:15:00,0.98
SLOT-015167,TVC-QLN,passenger_timetable,Superfast,2026-09-12 12:00:00,2026-09-12 12:16:00,0.98
SLOT-015168,TVC-QLN,passenger_timetable,Express,2026-09-12 13:01:00,2026-09-12 13:20:00,0.98
SLOT-015169,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-12 13:57:00,2026-09-12 14:22:00,0.98
SLOT-015170,TVC-QLN,passenger_timetable,Superfast,2026-09-12 15:03:00,2026-09-12 15:27:00,0.98
SLOT-015171,TVC-QLN,passenger_timetable,Passenger,2026-09-12 16:02:00,2026-09-12 16:22:00,0.98
SLOT-015172,TVC-QLN,passenger_timetable,Superfast,2026-09-12 16:45:00,2026-09-12 17:10:00,0.98
SLOT-015173,TVC-QLN,passenger_timetable,Express,2026-09-12 17:53:00,2026-09-12 18:08:00,0.98
SLOT-015174,TVC-QLN,passenger_timetable,Express,2026-09-12 18:45:00,2026-09-12 19:06:00,0.98
SLOT-015175,TVC-QLN,passenger_timetable,Passenger,2026-09-12 19:31:00,2026-09-12 19:47:00,0.98
SLOT-015176,TVC-QLN,passenger_timetable,Express,2026-09-12 20:14:00,2026-09-12 20:35:00,0.98
SLOT-015177,TVC-QLN,passenger_timetable,Passenger,2026-09-12 21:05:00,2026-09-12 21:26:00,0.98
SLOT-015178,TVC-QLN,passenger_timetable,Special Express,2026-09-12 22:00:00,2026-09-12 22:24:00,0.95
SLOT-015179,TVC-QLN,passenger_timetable,Mail/Express,2026-09-12 23:49:00,2026-09-13 00:14:00,0.95
SLOT-015180,TVC-QLN,passenger_timetable,Special Express,2026-09-13 01:51:00,2026-09-13 02:15:00,0.95
SLOT-015181,TVC-QLN,passenger_timetable,Mail/Express,2026-09-13 03:45:00,2026-09-13 04:02:00,0.95
SLOT-015182,TVC-QLN,passenger_timetable,Special Express,2026-09-13 05:27:00,2026-09-13 05:51:00,0.95
SLOT-015183,TVC-QLN,goods_forecast,BoxN Freight,2026-09-12 22:00:00,2026-09-12 22:28:00,0.73
SLOT-015184,TVC-QLN,goods_forecast,BoxN Freight,2026-09-12 23:10:00,2026-09-12 23:35:00,0.73
SLOT-015185,TVC-QLN,goods_forecast,Auto Rake,2026-09-13 00:23:00,2026-09-13 00:59:00,0.81
SLOT-015186,TVC-QLN,goods_forecast,Container Freight,2026-09-13 02:09:00,2026-09-13 02:43:00,0.83
SLOT-015187,TVC-QLN,goods_forecast,Container Freight,2026-09-13 03:58:00,2026-09-13 04:38:00,0.74
SLOT-015188,TVC-QLN,goods_forecast,BoxN Freight,2026-09-13 05:29:00,2026-09-13 06:04:00,0.75
SLOT-015189,TVC-QLN,goods_forecast,Goods Freight,2026-09-12 06:00:00,2026-09-12 06:37:00,0.67
SLOT-015190,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-12 08:25:00,2026-09-12 08:51:00,0.78
SLOT-015191,TVC-QLN,goods_forecast,Goods Freight,2026-09-12 11:07:00,2026-09-12 11:41:00,0.66
SLOT-015192,TVC-QLN,goods_forecast,Goods Freight,2026-09-12 14:22:00,2026-09-12 14:58:00,0.74
SLOT-015193,TVC-QLN,goods_forecast,Goods Freight,2026-09-12 17:02:00,2026-09-12 17:34:00,0.75
SLOT-015194,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-12 19:08:00,2026-09-12 19:48:00,0.75
SLOT-015195,TVC-QLN,passenger_timetable,Passenger,2026-09-13 06:00:00,2026-09-13 06:25:00,0.98
SLOT-015196,TVC-QLN,passenger_timetable,Passenger,2026-09-13 07:10:00,2026-09-13 07:26:00,0.98
SLOT-015197,TVC-QLN,passenger_timetable,Express,2026-09-13 07:54:00,2026-09-13 08:15:00,0.98
SLOT-015198,TVC-QLN,passenger_timetable,Passenger,2026-09-13 08:57:00,2026-09-13 09:15:00,0.98
SLOT-015199,TVC-QLN,passenger_timetable,Express,2026-09-13 09:47:00,2026-09-13 10:11:00,0.98
SLOT-015200,TVC-QLN,passenger_timetable,Superfast,2026-09-13 10:39:00,2026-09-13 11:02:00,0.98
SLOT-015201,TVC-QLN,passenger_timetable,Passenger,2026-09-13 11:26:00,2026-09-13 11:49:00,0.98
SLOT-015202,TVC-QLN,passenger_timetable,Superfast,2026-09-13 12:24:00,2026-09-13 12:47:00,0.98
SLOT-015203,TVC-QLN,passenger_timetable,Express,2026-09-13 13:28:00,2026-09-13 13:51:00,0.98
SLOT-015204,TVC-QLN,passenger_timetable,Express,2026-09-13 14:36:00,2026-09-13 14:58:00,0.98
SLOT-015205,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-13 15:28:00,2026-09-13 15:50:00,0.98
SLOT-015206,TVC-QLN,passenger_timetable,Superfast,2026-09-13 16:20:00,2026-09-13 16:36:00,0.98
SLOT-015207,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-13 17:06:00,2026-09-13 17:26:00,0.98
SLOT-015208,TVC-QLN,passenger_timetable,Passenger,2026-09-13 17:50:00,2026-09-13 18:15:00,0.98
SLOT-015209,TVC-QLN,passenger_timetable,Superfast,2026-09-13 18:59:00,2026-09-13 19:19:00,0.98
SLOT-015210,TVC-QLN,passenger_timetable,Passenger,2026-09-13 20:01:00,2026-09-13 20:23:00,0.98
SLOT-015211,TVC-QLN,passenger_timetable,Express,2026-09-13 20:47:00,2026-09-13 21:09:00,0.98
SLOT-015212,TVC-QLN,passenger_timetable,Express,2026-09-13 21:51:00,2026-09-13 22:10:00,0.98
SLOT-015213,TVC-QLN,passenger_timetable,Mail/Express,2026-09-13 22:00:00,2026-09-13 22:20:00,0.95
SLOT-015214,TVC-QLN,passenger_timetable,Special Express,2026-09-14 00:14:00,2026-09-14 00:29:00,0.95
SLOT-015215,TVC-QLN,passenger_timetable,Mail/Express,2026-09-14 01:59:00,2026-09-14 02:15:00,0.95
SLOT-015216,TVC-QLN,passenger_timetable,Mail/Express,2026-09-14 03:29:00,2026-09-14 03:50:00,0.95
SLOT-015217,TVC-QLN,passenger_timetable,Mail/Express,2026-09-14 05:18:00,2026-09-14 05:33:00,0.95
SLOT-015218,TVC-QLN,goods_forecast,BoxN Freight,2026-09-13 22:00:00,2026-09-13 22:33:00,0.75
SLOT-015219,TVC-QLN,goods_forecast,Coal/Mineral Rake,2026-09-13 23:15:00,2026-09-13 23:43:00,0.8
SLOT-015220,TVC-QLN,goods_forecast,Container Freight,2026-09-14 00:48:00,2026-09-14 01:21:00,0.7
SLOT-015221,TVC-QLN,goods_forecast,BoxN Freight,2026-09-14 02:26:00,2026-09-14 03:00:00,0.72
SLOT-015222,TVC-QLN,goods_forecast,Auto Rake,2026-09-14 04:08:00,2026-09-14 04:40:00,0.72
SLOT-015223,TVC-QLN,goods_forecast,Auto Rake,2026-09-14 05:32:00,2026-09-14 06:08:00,0.71
SLOT-015224,TVC-QLN,goods_forecast,Goods Freight,2026-09-13 06:00:00,2026-09-13 06:28:00,0.75
SLOT-015225,TVC-QLN,goods_forecast,Goods Freight,2026-09-13 08:42:00,2026-09-13 09:21:00,0.66
SLOT-015226,TVC-QLN,goods_forecast,Goods Freight,2026-09-13 12:16:00,2026-09-13 12:47:00,0.67
SLOT-015227,TVC-QLN,goods_forecast,Goods Freight,2026-09-13 14:29:00,2026-09-13 15:02:00,0.72
SLOT-015228,TVC-QLN,goods_forecast,Goods Freight,2026-09-13 16:57:00,2026-09-13 17:25:00,0.66
SLOT-015229,TVC-QLN,goods_forecast,Goods Freight,2026-09-13 20:03:00,2026-09-13 20:35:00,0.69
SLOT-015230,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-14 06:00:00,2026-09-14 06:24:00,0.98
SLOT-015231,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-14 06:48:00,2026-09-14 07:05:00,0.98
SLOT-015232,TVC-QLN,passenger_timetable,Express,2026-09-14 07:40:00,2026-09-14 07:57:00,0.98
SLOT-015233,TVC-QLN,passenger_timetable,Passenger,2026-09-14 08:22:00,2026-09-14 08:43:00,0.98
SLOT-015234,TVC-QLN,passenger_timetable,Express,2026-09-14 09:20:00,2026-09-14 09:36:00,0.98
SLOT-015235,TVC-QLN,passenger_timetable,Express,2026-09-14 10:18:00,2026-09-14 10:34:00,0.98
SLOT-015236,TVC-QLN,passenger_timetable,Superfast,2026-09-14 10:57:00,2026-09-14 11:15:00,0.98
SLOT-015237,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-14 11:44:00,2026-09-14 12:00:00,0.98
SLOT-015238,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-14 12:23:00,2026-09-14 12:47:00,0.98
SLOT-015239,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-14 13:27:00,2026-09-14 13:47:00,0.98
SLOT-015240,TVC-QLN,passenger_timetable,Superfast,2026-09-14 14:22:00,2026-09-14 14:44:00,0.98
SLOT-015241,TVC-QLN,passenger_timetable,Superfast,2026-09-14 15:31:00,2026-09-14 15:49:00,0.98
SLOT-015242,TVC-QLN,passenger_timetable,Passenger,2026-09-14 16:18:00,2026-09-14 16:41:00,0.98
SLOT-015243,TVC-QLN,passenger_timetable,Superfast,2026-09-14 17:18:00,2026-09-14 17:37:00,0.98
SLOT-015244,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-14 18:04:00,2026-09-14 18:23:00,0.98
SLOT-015245,TVC-QLN,passenger_timetable,Express,2026-09-14 18:57:00,2026-09-14 19:14:00,0.98
SLOT-015246,TVC-QLN,passenger_timetable,Express,2026-09-14 19:43:00,2026-09-14 20:02:00,0.98
SLOT-015247,TVC-QLN,passenger_timetable,Express,2026-09-14 20:43:00,2026-09-14 21:01:00,0.98
SLOT-015248,TVC-QLN,passenger_timetable,Passenger,2026-09-14 21:36:00,2026-09-14 22:00:00,0.98
SLOT-015249,TVC-QLN,passenger_timetable,Special Express,2026-09-14 22:00:00,2026-09-14 22:24:00,0.95
SLOT-015250,TVC-QLN,passenger_timetable,Mail/Express,2026-09-14 23:34:00,2026-09-14 23:57:00,0.95
SLOT-015251,TVC-QLN,passenger_timetable,Mail/Express,2026-09-15 01:19:00,2026-09-15 01:42:00,0.95
SLOT-015252,TVC-QLN,passenger_timetable,Special Express,2026-09-15 03:24:00,2026-09-15 03:41:00,0.95
SLOT-015253,TVC-QLN,passenger_timetable,Mail/Express,2026-09-15 05:21:00,2026-09-15 05:43:00,0.95
SLOT-015254,TVC-QLN,goods_forecast,Auto Rake,2026-09-14 22:00:00,2026-09-14 22:25:00,0.73
SLOT-015255,TVC-QLN,goods_forecast,Container Freight,2026-09-14 23:08:00,2026-09-14 23:36:00,0.82
SLOT-015256,TVC-QLN,goods_forecast,BoxN Freight,2026-09-15 00:27:00,2026-09-15 00:54:00,0.81
SLOT-015257,TVC-QLN,goods_forecast,BoxN Freight,2026-09-15 01:48:00,2026-09-15 02:15:00,0.75
SLOT-015258,TVC-QLN,goods_forecast,BoxN Freight,2026-09-15 03:29:00,2026-09-15 04:03:00,0.81
SLOT-015259,TVC-QLN,goods_forecast,Coal/Mineral Rake,2026-09-15 04:46:00,2026-09-15 05:22:00,0.79
SLOT-015260,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-14 06:00:00,2026-09-14 06:32:00,0.67
SLOT-015261,TVC-QLN,goods_forecast,Goods Freight,2026-09-14 08:43:00,2026-09-14 09:23:00,0.67
SLOT-015262,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-14 11:11:00,2026-09-14 11:40:00,0.77
SLOT-015263,TVC-QLN,goods_forecast,Goods Freight,2026-09-14 14:00:00,2026-09-14 14:30:00,0.75
SLOT-015264,TVC-QLN,goods_forecast,Goods Freight,2026-09-14 17:15:00,2026-09-14 17:44:00,0.75
SLOT-015265,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-14 19:20:00,2026-09-14 19:50:00,0.7
SLOT-015266,TVC-QLN,passenger_timetable,Superfast,2026-09-15 06:00:00,2026-09-15 06:25:00,0.98
SLOT-015267,TVC-QLN,passenger_timetable,Express,2026-09-15 06:52:00,2026-09-15 07:09:00,0.98
SLOT-015268,TVC-QLN,passenger_timetable,Passenger,2026-09-15 07:41:00,2026-09-15 08:06:00,0.98
SLOT-015269,TVC-QLN,passenger_timetable,Express,2026-09-15 08:40:00,2026-09-15 09:03:00,0.98
SLOT-015270,TVC-QLN,passenger_timetable,Passenger,2026-09-15 09:44:00,2026-09-15 10:00:00,0.98
SLOT-015271,TVC-QLN,passenger_timetable,Superfast,2026-09-15 10:31:00,2026-09-15 10:52:00,0.98
SLOT-015272,TVC-QLN,passenger_timetable,Express,2026-09-15 11:28:00,2026-09-15 11:46:00,0.98
SLOT-015273,TVC-QLN,passenger_timetable,Superfast,2026-09-15 12:22:00,2026-09-15 12:37:00,0.98
SLOT-015274,TVC-QLN,passenger_timetable,Superfast,2026-09-15 13:07:00,2026-09-15 13:23:00,0.98
SLOT-015275,TVC-QLN,passenger_timetable,Express,2026-09-15 13:55:00,2026-09-15 14:10:00,0.98
SLOT-015276,TVC-QLN,passenger_timetable,Express,2026-09-15 14:33:00,2026-09-15 14:51:00,0.98
SLOT-015277,TVC-QLN,passenger_timetable,Passenger,2026-09-15 15:18:00,2026-09-15 15:39:00,0.98
SLOT-015278,TVC-QLN,passenger_timetable,Express,2026-09-15 16:13:00,2026-09-15 16:30:00,0.98
SLOT-015279,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-15 17:04:00,2026-09-15 17:22:00,0.98
SLOT-015280,TVC-QLN,passenger_timetable,Express,2026-09-15 17:56:00,2026-09-15 18:18:00,0.98
SLOT-015281,TVC-QLN,passenger_timetable,Superfast,2026-09-15 19:05:00,2026-09-15 19:25:00,0.98
SLOT-015282,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-15 20:01:00,2026-09-15 20:23:00,0.98
SLOT-015283,TVC-QLN,passenger_timetable,Superfast,2026-09-15 20:51:00,2026-09-15 21:16:00,0.98
SLOT-015284,TVC-QLN,passenger_timetable,Passenger,2026-09-15 21:39:00,2026-09-15 21:54:00,0.98
SLOT-015285,TVC-QLN,passenger_timetable,Special Express,2026-09-15 22:00:00,2026-09-15 22:22:00,0.95
SLOT-015286,TVC-QLN,passenger_timetable,Special Express,2026-09-16 00:14:00,2026-09-16 00:39:00,0.95
SLOT-015287,TVC-QLN,passenger_timetable,Special Express,2026-09-16 02:35:00,2026-09-16 02:59:00,0.95
SLOT-015288,TVC-QLN,passenger_timetable,Special Express,2026-09-16 04:55:00,2026-09-16 05:15:00,0.95
SLOT-015289,TVC-QLN,goods_forecast,BoxN Freight,2026-09-15 22:00:00,2026-09-15 22:38:00,0.71
SLOT-015290,TVC-QLN,goods_forecast,Container Freight,2026-09-15 23:43:00,2026-09-16 00:19:00,0.83
SLOT-015291,TVC-QLN,goods_forecast,BoxN Freight,2026-09-16 01:07:00,2026-09-16 01:45:00,0.79
SLOT-015292,TVC-QLN,goods_forecast,Coal/Mineral Rake,2026-09-16 02:52:00,2026-09-16 03:31:00,0.81
SLOT-015293,TVC-QLN,goods_forecast,Coal/Mineral Rake,2026-09-16 04:26:00,2026-09-16 05:03:00,0.73
SLOT-015294,TVC-QLN,goods_forecast,Goods Freight,2026-09-15 06:00:00,2026-09-15 06:25:00,0.72
SLOT-015295,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-15 09:00:00,2026-09-15 09:34:00,0.7
SLOT-015296,TVC-QLN,goods_forecast,Goods Freight,2026-09-15 11:23:00,2026-09-15 11:53:00,0.66
SLOT-015297,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-15 14:20:00,2026-09-15 14:49:00,0.77
SLOT-015298,TVC-QLN,goods_forecast,Goods Freight,2026-09-15 16:32:00,2026-09-15 17:06:00,0.67
SLOT-015299,TVC-QLN,goods_forecast,Goods Freight,2026-09-15 18:41:00,2026-09-15 19:13:00,0.75
SLOT-015300,TVC-QLN,goods_forecast,Goods Freight,2026-09-15 21:42:00,2026-09-15 22:13:00,0.77
SLOT-015301,TVC-QLN,passenger_timetable,Express,2026-09-16 06:00:00,2026-09-16 06:18:00,0.98
SLOT-015302,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-16 06:49:00,2026-09-16 07:05:00,0.98
SLOT-015303,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-16 07:43:00,2026-09-16 08:07:00,0.98
SLOT-015304,TVC-QLN,passenger_timetable,Passenger,2026-09-16 08:44:00,2026-09-16 09:09:00,0.98
SLOT-015305,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-16 09:43:00,2026-09-16 10:07:00,0.98
SLOT-015306,TVC-QLN,passenger_timetable,Express,2026-09-16 10:45:00,2026-09-16 11:07:00,0.98
SLOT-015307,TVC-QLN,passenger_timetable,Passenger,2026-09-16 11:31:00,2026-09-16 11:55:00,0.98
SLOT-015308,TVC-QLN,passenger_timetable,Express,2026-09-16 12:22:00,2026-09-16 12:38:00,0.98
SLOT-015309,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-16 13:03:00,2026-09-16 13:25:00,0.98
SLOT-015310,TVC-QLN,passenger_timetable,Express,2026-09-16 14:01:00,2026-09-16 14:19:00,0.98
SLOT-015311,TVC-QLN,passenger_timetable,Express,2026-09-16 14:47:00,2026-09-16 15:09:00,0.98
SLOT-015312,TVC-QLN,passenger_timetable,Passenger,2026-09-16 15:39:00,2026-09-16 16:04:00,0.98
SLOT-015313,TVC-QLN,passenger_timetable,Express,2026-09-16 16:39:00,2026-09-16 17:00:00,0.98
SLOT-015314,TVC-QLN,passenger_timetable,Passenger,2026-09-16 17:42:00,2026-09-16 18:03:00,0.98
SLOT-015315,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-16 18:32:00,2026-09-16 18:50:00,0.98
SLOT-015316,TVC-QLN,passenger_timetable,Passenger,2026-09-16 19:18:00,2026-09-16 19:37:00,0.98
SLOT-015317,TVC-QLN,passenger_timetable,Passenger,2026-09-16 20:06:00,2026-09-16 20:29:00,0.98
SLOT-015318,TVC-QLN,passenger_timetable,Superfast,2026-09-16 21:11:00,2026-09-16 21:35:00,0.98
SLOT-015319,TVC-QLN,passenger_timetable,Special Express,2026-09-16 22:00:00,2026-09-16 22:16:00,0.95
SLOT-015320,TVC-QLN,passenger_timetable,Special Express,2026-09-16 23:59:00,2026-09-17 00:24:00,0.95
SLOT-015321,TVC-QLN,passenger_timetable,Mail/Express,2026-09-17 02:08:00,2026-09-17 02:23:00,0.95
SLOT-015322,TVC-QLN,passenger_timetable,Special Express,2026-09-17 03:59:00,2026-09-17 04:24:00,0.95
SLOT-015323,TVC-QLN,goods_forecast,Container Freight,2026-09-16 22:00:00,2026-09-16 22:27:00,0.83
SLOT-015324,TVC-QLN,goods_forecast,BoxN Freight,2026-09-16 23:31:00,2026-09-17 00:11:00,0.79
SLOT-015325,TVC-QLN,goods_forecast,Container Freight,2026-09-17 01:22:00,2026-09-17 01:48:00,0.72
SLOT-015326,TVC-QLN,goods_forecast,BoxN Freight,2026-09-17 02:38:00,2026-09-17 03:11:00,0.73
SLOT-015327,TVC-QLN,goods_forecast,Auto Rake,2026-09-17 04:09:00,2026-09-17 04:41:00,0.79
SLOT-015328,TVC-QLN,goods_forecast,Auto Rake,2026-09-17 05:32:00,2026-09-17 06:09:00,0.76
SLOT-015329,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-16 06:00:00,2026-09-16 06:34:00,0.73
SLOT-015330,TVC-QLN,goods_forecast,Goods Freight,2026-09-16 08:15:00,2026-09-16 08:54:00,0.67
SLOT-015331,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-16 11:26:00,2026-09-16 11:53:00,0.66
SLOT-015332,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-16 14:45:00,2026-09-16 15:25:00,0.75
SLOT-015333,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-16 17:23:00,2026-09-16 18:02:00,0.69
SLOT-015334,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-16 20:19:00,2026-09-16 20:58:00,0.71
SLOT-015335,TVC-QLN,passenger_timetable,Superfast,2026-09-17 06:00:00,2026-09-17 06:22:00,0.98
SLOT-015336,TVC-QLN,passenger_timetable,Express,2026-09-17 06:50:00,2026-09-17 07:15:00,0.98
SLOT-015337,TVC-QLN,passenger_timetable,Express,2026-09-17 07:46:00,2026-09-17 08:09:00,0.98
SLOT-015338,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-17 08:56:00,2026-09-17 09:17:00,0.98
SLOT-015339,TVC-QLN,passenger_timetable,Express,2026-09-17 09:52:00,2026-09-17 10:11:00,0.98
SLOT-015340,TVC-QLN,passenger_timetable,Passenger,2026-09-17 10:46:00,2026-09-17 11:06:00,0.98
SLOT-015341,TVC-QLN,passenger_timetable,Passenger,2026-09-17 11:36:00,2026-09-17 12:01:00,0.98
SLOT-015342,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-17 12:48:00,2026-09-17 13:13:00,0.98
SLOT-015343,TVC-QLN,passenger_timetable,Express,2026-09-17 13:48:00,2026-09-17 14:10:00,0.98
SLOT-015344,TVC-QLN,passenger_timetable,Express,2026-09-17 14:55:00,2026-09-17 15:19:00,0.98
SLOT-015345,TVC-QLN,passenger_timetable,Express,2026-09-17 15:59:00,2026-09-17 16:21:00,0.98
SLOT-015346,TVC-QLN,passenger_timetable,Passenger,2026-09-17 17:02:00,2026-09-17 17:27:00,0.98
SLOT-015347,TVC-QLN,passenger_timetable,Express,2026-09-17 18:01:00,2026-09-17 18:19:00,0.98
SLOT-015348,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-17 18:54:00,2026-09-17 19:10:00,0.98
SLOT-015349,TVC-QLN,passenger_timetable,Passenger,2026-09-17 19:33:00,2026-09-17 19:49:00,0.98
SLOT-015350,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-17 20:19:00,2026-09-17 20:36:00,0.98
SLOT-015351,TVC-QLN,passenger_timetable,Superfast,2026-09-17 21:03:00,2026-09-17 21:23:00,0.98
SLOT-015352,TVC-QLN,passenger_timetable,Superfast,2026-09-17 21:52:00,2026-09-17 22:17:00,0.98
SLOT-015353,TVC-QLN,passenger_timetable,Special Express,2026-09-17 22:00:00,2026-09-17 22:25:00,0.95
SLOT-015354,TVC-QLN,passenger_timetable,Mail/Express,2026-09-18 00:17:00,2026-09-18 00:39:00,0.95
SLOT-015355,TVC-QLN,passenger_timetable,Special Express,2026-09-18 02:17:00,2026-09-18 02:32:00,0.95
SLOT-015356,TVC-QLN,passenger_timetable,Mail/Express,2026-09-18 04:01:00,2026-09-18 04:21:00,0.95
SLOT-015357,TVC-QLN,passenger_timetable,Special Express,2026-09-18 05:58:00,2026-09-18 06:14:00,0.95
SLOT-015358,TVC-QLN,goods_forecast,BoxN Freight,2026-09-17 22:00:00,2026-09-17 22:34:00,0.76
SLOT-015359,TVC-QLN,goods_forecast,BoxN Freight,2026-09-17 23:32:00,2026-09-18 00:09:00,0.84
SLOT-015360,TVC-QLN,goods_forecast,Coal/Mineral Rake,2026-09-18 00:54:00,2026-09-18 01:27:00,0.77
SLOT-015361,TVC-QLN,goods_forecast,Coal/Mineral Rake,2026-09-18 02:36:00,2026-09-18 03:05:00,0.7
SLOT-015362,TVC-QLN,goods_forecast,BoxN Freight,2026-09-18 03:50:00,2026-09-18 04:16:00,0.71
SLOT-015363,TVC-QLN,goods_forecast,Auto Rake,2026-09-18 05:01:00,2026-09-18 05:35:00,0.71
SLOT-015364,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-17 06:00:00,2026-09-17 06:37:00,0.67
SLOT-015365,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-17 08:34:00,2026-09-17 09:02:00,0.73
SLOT-015366,TVC-QLN,goods_forecast,Parcel Cargo,2026-09-17 10:44:00,2026-09-17 11:10:00,0.72
SLOT-015367,TVC-QLN,goods_forecast,Goods Freight,2026-09-17 13:46:00,2026-09-17 14:25:00,0.71
SLOT-015368,TVC-QLN,goods_forecast,Goods Freight,2026-09-17 16:33:00,2026-09-17 17:05:00,0.8
SLOT-015369,TVC-QLN,goods_forecast,Goods Freight,2026-09-17 18:47:00,2026-09-17 19:24:00,0.77
SLOT-015370,TVC-QLN,goods_forecast,Goods Freight,2026-09-17 21:48:00,2026-09-17 22:24:00,0.71
SLOT-015371,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-18 06:00:00,2026-09-18 06:15:00,0.98
SLOT-015372,TVC-QLN,passenger_timetable,Express,2026-09-18 06:51:00,2026-09-18 07:12:00,0.98
SLOT-015373,TVC-QLN,passenger_timetable,Passenger,2026-09-18 07:56:00,2026-09-18 08:19:00,0.98
SLOT-015374,TVC-QLN,passenger_timetable,Passenger,2026-09-18 08:54:00,2026-09-18 09:19:00,0.98
SLOT-015375,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-18 09:51:00,2026-09-18 10:09:00,0.98
SLOT-015376,TVC-QLN,passenger_timetable,Passenger,2026-09-18 10:37:00,2026-09-18 11:01:00,0.98
SLOT-015377,TVC-QLN,passenger_timetable,Express,2026-09-18 11:33:00,2026-09-18 11:49:00,0.98
SLOT-015378,TVC-QLN,passenger_timetable,Superfast,2026-09-18 12:14:00,2026-09-18 12:39:00,0.98
SLOT-015379,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-18 13:03:00,2026-09-18 13:26:00,0.98
SLOT-015380,TVC-QLN,passenger_timetable,Express,2026-09-18 13:50:00,2026-09-18 14:11:00,0.98
SLOT-015381,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-18 14:52:00,2026-09-18 15:07:00,0.98
SLOT-015382,TVC-QLN,passenger_timetable,Superfast,2026-09-18 15:41:00,2026-09-18 15:59:00,0.98
SLOT-015383,TVC-QLN,passenger_timetable,Express,2026-09-18 16:27:00,2026-09-18 16:47:00,0.98
SLOT-015384,TVC-QLN,passenger_timetable,Express,2026-09-18 17:14:00,2026-09-18 17:34:00,0.98
SLOT-015385,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-18 18:14:00,2026-09-18 18:35:00,0.98
SLOT-015386,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-18 19:20:00,2026-09-18 19:37:00,0.98
SLOT-015387,TVC-QLN,passenger_timetable,Vande Bharat,2026-09-18 20:21:00,2026-09-18 20:41:00,0.98
SLOT-015388,TVC-QLN,passenger_timetable,Express,2026-09-18 21:04:00,2026-09-18 21:22:00,0.98
SLOT-015389,TVC-QLN,passenger_timetable,Superfast,2026-09-18 21:58:00,2026-09-18 22:23:00,0.98
SLOT-015390,TVC-QLN,passenger_timetable,Mail/Express,2026-09-18 22:00:00,2026-09-18 22:17:00,0.95
SLOT-015391,TVC-QLN,passenger_timetable,Mail/Express,2026-09-18 23:47:00,2026-09-19 00:09:00,0.95
SLOT-015392,TVC-QLN,passenger_timetable,Mail/Express,2026-09-19 01:21:00,2026-09-19 01:39:00,0.95
SLOT-015393,TVC-QLN,passenger_timetable,Special Express,2026-09-19 03:10:00,2026-09-19 03:32:00,0.95
SLOT-015394,TVC-QLN,passenger_timetable,Mail/Express,2026-09-19 04:44:00,2026-09-19 05:01:00,0.95
