request_id,asset_id,department,section_id,defect_type,criticality,overdue_days,asset_stress_index,is_monsoon,days_since_last_inspection,failure_count_last_year,is_critical_defect,requested_window_start,requested_window_end,section_traffic_density
REQ-01709,AST-TRD-168,Traction Distribution,BZA-VSKP,traction_fault,Low,26,0.755,1,121,4,False,2026-09-08 15:00:00,2026-09-08 20:00:00,41
REQ-01710,AST-SNT-092,Signal & Telecom,LKO-CNB,signal_fault,Low,74,0.57,1,34,5,True,2026-09-19 02:00:00,2026-09-19 06:00:00,40
REQ-01711,AST-TRD-180,Traction Distribution,NGP-BSL,traction_fault,Low,68,0.403,0,112,2,True,2026-10-06 23:00:00,2026-10-07 01:00:00,38
REQ-01712,AST-TRD-059,Traction Distribution,MAS-AJJ,traction_fault,Medium,11,0.66,1,104,3,False,2026-09-26 11:00:00,2026-09-26 14:00:00,44
REQ-01713,AST-SNT-173,Signal & Telecom,NGP-BSL,signal_fault,Low,13,0.749,1,65,6,False,2026-09-25 00:00:00,2026-09-25 03:00:00,38
REQ-01714,AST-SNT-018,Signal & Telecom,CSMT-KYN,signal_fault,Low,30,0.452,1,56,1,True,2026-09-16 23:00:00,2026-09-17 02:00:00,48
REQ-01715,AST-TRD-024,Traction Distribution,CSMT-KYN,traction_fault,Medium,60,0.5,1,119,5,False,2026-09-22 11:00:00,2026-09-22 14:00:00,48
REQ-01716,AST-SNT-149,Signal & Telecom,TVC-QLN,signal_fault,Medium,21,0.582,1,42,7,True,2026-09-28 02:00:00,2026-09-28 04:00:00,35
REQ-01717,AST-SNT-138,Signal & Telecom,GHY-NJP,signal_fault,Low,68,0.438,1,28,3,False,2026-09-07 04:00:00,2026-09-07 08:00:00,34
REQ-01718,AST-ENG-146,Engineering,TVC-QLN,track_defect,Low,43,0.641,1,35,6,False,2026-09-15 11:00:00,2026-09-15 15:00:00,35
REQ-01719,AST-SNT-174,Signal & Telecom,NGP-BSL,signal_fault,Low,0,0.636,1,51,4,True,2026-09-28 02:00:00,2026-09-28 05:00:00,38
REQ-01720,AST-SNT-125,Signal & Telecom,ALD-MGS,signal_fault,Low,48,0.205,1,37,0,False,2026-09-30 23:00:00,2026-10-01 01:00:00,45
REQ-01721,AST-ENG-062,Engineering,PUNE-DD,track_defect,Medium,10,0.34,0,65,0,False,2026-10-04 11:00:00,2026-10-04 13:00:00,38
REQ-01722,AST-SNT-077,Signal & Telecom,ADI-BRC,signal_fault,Low,72,0.429,0,48,2,False,2026-10-06 22:00:00,2026-10-07 03:00:00,42
REQ-01723,AST-TRD-047,Traction Distribution,SBC-JTJ,traction_fault,Low,21,0.641,1,109,4,False,2026-09-15 02:00:00,2026-09-15 06:00:00,38
REQ-01724,AST-ENG-014,Engineering,CSMT-KYN,track_defect,Medium,41,0.554,1,41,2,False,2026-09-17 11:00:00,2026-09-17 13:00:00,48
REQ-01725,AST-SNT-029,Signal & Telecom,HWH-BWN,signal_fault,Low,22,0.621,0,69,5,False,2026-10-04 15:00:00,2026-10-04 20:00:00,46
REQ-01726,AST-SNT-005,Signal & Telecom,NDLS-GZB,signal_fault,Medium,11,0.544,1,56,3,False,2026-09-16 00:00:00,2026-09-16 03:00:00,48
REQ-01727,AST-TRD-084,Traction Distribution,ADI-BRC,traction_fault,Low,0,0.911,1,153,6,False,2026-09-17 15:00:00,2026-09-17 18:00:00,42
REQ-01728,AST-TRD-119,Traction Distribution,JP-AII,traction_fault,High,44,0.573,1,146,5,False,2026-09-25 11:00:00,2026-09-25 13:00:00,35
REQ-01729,AST-TRD-107,Traction Distribution,BPL-ET,traction_fault,Low,52,0.371,0,104,2,False,2026-10-04 23:00:00,2026-10-05 03:00:00,41
REQ-01730,AST-SNT-055,Signal & Telecom,MAS-AJJ,signal_fault,Medium,4,0.883,0,60,5,False,2026-10-03 11:00:00,2026-10-03 16:00:00,44
REQ-01731,AST-TRD-034,Traction Distribution,HWH-BWN,traction_fault,Low,7,0.489,1,105,3,False,2026-09-26 13:00:00,2026-09-26 16:00:00,46
REQ-01732,AST-SNT-163,Signal & Telecom,BZA-VSKP,signal_fault,Low,33,0.305,0,39,3,True,2026-10-02 00:00:00,2026-10-02 04:00:00,41
REQ-01733,AST-SNT-137,Signal & Telecom,GHY-NJP,signal_fault,Low,18,0.408,1,33,3,False,2026-09-10 13:00:00,2026-09-10 18:00:00,34
REQ-01734,AST-SNT-042,Signal & Telecom,SBC-JTJ,signal_fault,Low,68,0.506,1,55,3,True,2026-09-22 13:00:00,2026-09-22 18:00:00,38
REQ-01735,AST-SNT-152,Signal & Telecom,TVC-QLN,signal_fault,Low,54,0.577,1,34,3,True,2026-09-17 04:00:00,2026-09-17 07:00:00,35
REQ-01736,AST-TRD-180,Traction Distribution,NGP-BSL,traction_fault,High,10,0.422,0,108,2,False,2026-10-02 11:00:00,2026-10-02 13:00:00,38
REQ-01737,AST-SNT-150,Signal & Telecom,TVC-QLN,signal_fault,Low,55,0.668,1,43,7,False,2026-09-12 23:00:00,2026-09-13 04:00:00,35
REQ-01738,AST-ENG-157,Engineering,BZA-VSKP,track_defect,Low,48,0.495,1,48,2,False,2026-09-28 04:00:00,2026-09-28 06:00:00,41
REQ-01739,AST-TRD-070,Traction Distribution,PUNE-DD,traction_fault,Medium,64,0.392,1,116,3,False,2026-09-20 23:00:00,2026-09-21 03:00:00,38
REQ-01740,AST-ENG-074,Engineering,ADI-BRC,track_defect,Low,10,0.36,1,35,1,False,2026-09-09 13:00:00,2026-09-09 17:00:00,42
REQ-01741,AST-SNT-041,Signal & Telecom,SBC-JTJ,signal_fault,Low,42,0.383,1,45,3,False,2026-09-29 22:00:00,2026-09-30 00:00:00,38
REQ-01742,AST-ENG-145,Engineering,TVC-QLN,track_defect,Low,35,0.737,0,72,7,False,2026-10-02 00:00:00,2026-10-02 04:00:00,35
REQ-01743,AST-TRD-035,Traction Distribution,HWH-BWN,traction_fault,Low,44,0.811,1,168,4,False,2026-09-25 04:00:00,2026-09-25 09:00:00,46
REQ-01744,AST-TRD-059,Traction Distribution,MAS-AJJ,traction_fault,Low,54,0.595,0,113,3,False,2026-10-05 04:00:00,2026-10-05 07:00:00,44
REQ-01745,AST-SNT-140,Signal & Telecom,GHY-NJP,signal_fault,High,38,0.518,1,28,3,False,2026-09-13 00:00:00,2026-09-13 04:00:00,34
REQ-01746,AST-TRD-117,Traction Distribution,JP-AII,traction_fault,Low,79,0.549,1,98,5,False,2026-09-10 04:00:00,2026-09-10 09:00:00,35
REQ-01747,AST-ENG-076,Engineering,ADI-BRC,track_defect,Low,54,0.263,1,34,3,False,2026-09-28 04:00:00,2026-09-28 06:00:00,42
REQ-01748,AST-TRD-095,Traction Distribution,LKO-CNB,traction_fault,Low,58,0.808,1,130,7,False,2026-09-12 00:00:00,2026-09-12 02:00:00,40
REQ-01749,AST-ENG-122,Engineering,ALD-MGS,track_defect,Low,67,0.494,1,33,2,False,2026-09-17 22:00:00,2026-09-18 01:00:00,45
REQ-01750,AST-TRD-082,Traction Distribution,ADI-BRC,traction_fault,Low,34,0.394,1,118,1,False,2026-09-14 00:00:00,2026-09-14 02:00:00,42
REQ-01751,AST-SNT-092,Signal & Telecom,LKO-CNB,signal_fault,Low,60,0.605,1,31,5,False,2026-09-16 04:00:00,2026-09-16 09:00:00,40
REQ-01752,AST-TRD-155,Traction Distribution,TVC-QLN,traction_fault,Medium,16,0.6,1,126,3,False,2026-09-28 02:00:00,2026-09-28 07:00:00,35
REQ-01753,AST-SNT-126,Signal & Telecom,ALD-MGS,signal_fault,Low,76,0.426,1,29,4,False,2026-09-19 13:00:00,2026-09-19 18:00:00,45
REQ-01754,AST-TRD-024,Traction Distribution,CSMT-KYN,traction_fault,Low,12,0.528,1,107,5,False,2026-09-10 02:00:00,2026-09-10 04:00:00,48
REQ-01755,AST-SNT-127,Signal & Telecom,ALD-MGS,signal_fault,Medium,70,0.778,0,54,7,False,2026-10-06 11:00:00,2026-10-06 13:00:00,45
REQ-01756,AST-ENG-109,Engineering,JP-AII,track_defect,Low,63,0.658,1,35,6,False,2026-09-22 13:00:00,2026-09-22 15:00:00,35
REQ-01757,AST-ENG-028,Engineering,HWH-BWN,track_defect,Medium,1,0.581,1,52,5,False,2026-09-19 23:00:00,2026-09-20 04:00:00,46
REQ-01758,AST-ENG-025,Engineering,HWH-BWN,track_defect,Low,20,0.945,1,43,9,False,2026-09-10 15:00:00,2026-09-10 17:00:00,46
REQ-01759,AST-ENG-160,Engineering,BZA-VSKP,track_defect,Low,21,0.461,0,68,1,False,2026-10-02 04:00:00,2026-10-02 09:00:00,41
REQ-01760,AST-SNT-006,Signal & Telecom,NDLS-GZB,signal_fault,Medium,12,0.483,1,42,2,False,2026-09-19 23:00:00,2026-09-20 01:00:00,48
REQ-01761,AST-TRD-118,Traction Distribution,JP-AII,traction_fault,Medium,74,0.484,1,160,1,True,2026-09-24 02:00:00,2026-09-24 05:00:00,35
REQ-01762,AST-SNT-174,Signal & Telecom,NGP-BSL,signal_fault,Medium,53,0.545,1,33,4,False,2026-09-10 04:00:00,2026-09-10 07:00:00,38
REQ-01763,AST-ENG-085,Engineering,LKO-CNB,track_defect,Low,48,0.682,0,51,6,False,2026-10-02 15:00:00,2026-10-02 17:00:00,40
REQ-01764,AST-ENG-109,Engineering,JP-AII,track_defect,Low,73,0.635,1,26,6,False,2026-09-13 04:00:00,2026-09-13 06:00:00,35
REQ-01765,AST-ENG-159,Engineering,BZA-VSKP,track_defect,Low,14,0.396,0,38,4,False,2026-10-01 00:00:00,2026-10-01 02:00:00,41
REQ-01766,AST-TRD-105,Traction Distribution,BPL-ET,traction_fault,Low,8,0.514,1,150,3,False,2026-09-16 15:00:00,2026-09-16 18:00:00,41
REQ-01767,AST-ENG-123,Engineering,ALD-MGS,track_defect,Low,69,0.466,1,34,2,False,2026-09-07 11:00:00,2026-09-07 15:00:00,45
REQ-01768,AST-SNT-102,Signal & Telecom,BPL-ET,signal_fault,Low,16,0.511,0,55,3,False,2026-10-05 13:00:00,2026-10-05 18:00:00,41
REQ-01769,AST-SNT-092,Signal & Telecom,LKO-CNB,signal_fault,Low,28,0.588,1,44,5,False,2026-09-29 15:00:00,2026-09-29 19:00:00,40
REQ-01770,AST-SNT-101,Signal & Telecom,BPL-ET,signal_fault,Medium,35,0.47,1,41,3,False,2026-09-13 02:00:00,2026-09-13 04:00:00,41
REQ-01771,AST-TRD-045,Traction Distribution,SBC-JTJ,traction_fault,Low,1,0.436,1,92,2,False,2026-09-11 13:00:00,2026-09-11 16:00:00,38
REQ-01772,AST-TRD-119,Traction Distribution,JP-AII,traction_fault,Low,64,0.561,1,145,5,False,2026-09-24 11:00:00,2026-09-24 15:00:00,35
REQ-01773,AST-TRD-143,Traction Distribution,GHY-NJP,traction_fault,Low,57,0.658,1,94,8,False,2026-09-26 22:00:00,2026-09-27 00:00:00,34
REQ-01774,AST-TRD-057,Traction Distribution,MAS-AJJ,traction_fault,Medium,32,0.391,1,120,3,False,2026-09-19 04:00:00,2026-09-19 09:00:00,44
REQ-01775,AST-SNT-053,Signal & Telecom,MAS-AJJ,signal_fault,Low,64,0.528,1,56,4,False,2026-09-28 22:00:00,2026-09-29 01:00:00,44
REQ-01776,AST-TRD-021,Traction Distribution,CSMT-KYN,traction_fault,Medium,78,0.699,1,133,5,False,2026-09-27 13:00:00,2026-09-27 16:00:00,48
REQ-01777,AST-TRD-117,Traction Distribution,JP-AII,traction_fault,Low,47,0.536,1,116,5,False,2026-09-28 04:00:00,2026-09-28 09:00:00,35
REQ-01778,AST-TRD-069,Traction Distribution,PUNE-DD,traction_fault,High,14,0.352,0,108,2,False,2026-10-02 22:00:00,2026-10-03 03:00:00,38
REQ-01779,AST-ENG-111,Engineering,JP-AII,track_defect,Low,59,0.446,1,53,4,False,2026-09-14 02:00:00,2026-09-14 06:00:00,35
REQ-01780,AST-SNT-020,Signal & Telecom,CSMT-KYN,signal_fault,Medium,17,0.463,1,37,3,False,2026-09-28 22:00:00,2026-09-29 00:00:00,48
REQ-01781,AST-TRD-022,Traction Distribution,CSMT-KYN,traction_fault,Medium,35,0.416,1,156,2,False,2026-09-18 15:00:00,2026-09-18 19:00:00,48
REQ-01782,AST-ENG-148,Engineering,TVC-QLN,track_defect,Medium,0,0.769,1,45,5,False,2026-09-14 13:00:00,2026-09-14 15:00:00,35
REQ-01783,AST-SNT-043,Signal & Telecom,SBC-JTJ,signal_fault,Low,69,0.745,1,37,7,False,2026-09-19 02:00:00,2026-09-19 04:00:00,38
REQ-01784,AST-TRD-143,Traction Distribution,GHY-NJP,traction_fault,Medium,71,0.613,0,103,8,False,2026-10-05 13:00:00,2026-10-05 18:00:00,34
REQ-01785,AST-SNT-067,Signal & Telecom,PUNE-DD,signal_fault,Medium,31,0.292,1,55,0,False,2026-09-29 13:00:00,2026-09-29 17:00:00,38
REQ-01786,AST-SNT-174,Signal & Telecom,NGP-BSL,signal_fault,Medium,63,0.639,1,31,4,False,2026-09-08 04:00:00,2026-09-08 08:00:00,38
REQ-01787,AST-ENG-073,Engineering,ADI-BRC,track_defect,Low,13,0.841,1,51,6,False,2026-09-12 15:00:00,2026-09-12 20:00:00,42
REQ-01788,AST-TRD-033,Traction Distribution,HWH-BWN,traction_fault,Low,3,0.653,1,114,6,False,2026-09-15 00:00:00,2026-09-15 03:00:00,46
REQ-01789,AST-SNT-030,Signal & Telecom,HWH-BWN,signal_fault,Medium,10,0.362,1,25,1,False,2026-09-19 13:00:00,2026-09-19 15:00:00,46
REQ-01790,AST-ENG-121,Engineering,ALD-MGS,track_defect,Low,52,0.624,1,56,4,False,2026-09-18 11:00:00,2026-09-18 16:00:00,45
REQ-01791,AST-SNT-032,Signal & Telecom,HWH-BWN,signal_fault,Low,63,0.647,1,37,6,False,2026-09-21 15:00:00,2026-09-21 20:00:00,46
REQ-01792,AST-SNT-054,Signal & Telecom,MAS-AJJ,signal_fault,Low,17,0.467,1,29,2,False,2026-09-20 11:00:00,2026-09-20 15:00:00,44
REQ-01793,AST-ENG-014,Engineering,CSMT-KYN,track_defect,Medium,12,0.582,1,40,2,False,2026-09-16 22:00:00,2026-09-17 02:00:00,48
REQ-01794,AST-SNT-125,Signal & Telecom,ALD-MGS,signal_fault,Low,33,0.219,1,16,0,False,2026-09-09 02:00:00,2026-09-09 05:00:00,45
REQ-01795,AST-ENG-027,Engineering,HWH-BWN,track_defect,High,46,0.474,1,34,2,False,2026-09-25 00:00:00,2026-09-25 02:00:00,46
REQ-01796,AST-TRD-108,Traction Distribution,BPL-ET,traction_fault,High,2,0.691,0,142,5,False,2026-10-06 23:00:00,2026-10-07 01:00:00,41
REQ-01797,AST-SNT-080,Signal & Telecom,ADI-BRC,signal_fault,Low,2,0.782,1,68,5,False,2026-09-28 04:00:00,2026-09-28 09:00:00,42
REQ-01798,AST-TRD-132,Traction Distribution,ALD-MGS,traction_fault,High,23,0.715,1,161,7,False,2026-09-28 02:00:00,2026-09-28 07:00:00,45
REQ-01799,AST-TRD-045,Traction Distribution,SBC-JTJ,traction_fault,Low,31,0.41,0,117,2,False,2026-10-06 00:00:00,2026-10-06 05:00:00,38
REQ-01800,AST-SNT-140,Signal & Telecom,GHY-NJP,signal_fault,Medium,16,0.506,1,33,3,False,2026-09-18 11:00:00,2026-09-18 13:00:00,34
REQ-01801,AST-ENG-027,Engineering,HWH-BWN,track_defect,Low,4,0.408,1,37,2,False,2026-09-28 11:00:00,2026-09-28 14:00:00,46
REQ-01802,AST-SNT-162,Signal & Telecom,BZA-VSKP,signal_fault,Low,45,0.238,1,24,1,False,2026-09-11 15:00:00,2026-09-11 17:00:00,41
REQ-01803,AST-SNT-077,Signal & Telecom,ADI-BRC,signal_fault,Medium,32,0.382,1,24,2,False,2026-09-12 15:00:00,2026-09-12 17:00:00,42
REQ-01804,AST-ENG-124,Engineering,ALD-MGS,track_defect,High,61,0.444,1,39,2,False,2026-09-14 02:00:00,2026-09-14 06:00:00,45
REQ-01805,AST-ENG-051,Engineering,MAS-AJJ,track_defect,Medium,48,0.64,1,51,3,False,2026-09-15 11:00:00,2026-09-15 13:00:00,44
REQ-01806,AST-SNT-113,Signal & Telecom,JP-AII,signal_fault,Low,9,0.648,1,46,6,False,2026-09-19 11:00:00,2026-09-19 15:00:00,35
REQ-01807,AST-SNT-126,Signal & Telecom,ALD-MGS,signal_fault,Low,69,0.478,1,33,4,True,2026-09-23 00:00:00,2026-09-23 05:00:00,45
REQ-01808,AST-ENG-159,Engineering,BZA-VSKP,track_defect,Low,31,0.299,1,29,4,False,2026-09-22 00:00:00,2026-09-22 04:00:00,41
REQ-01809,AST-TRD-094,Traction Distribution,LKO-CNB,traction_fault,Low,30,0.241,1,114,0,False,2026-09-17 13:00:00,2026-09-17 17:00:00,40
REQ-01810,AST-ENG-063,Engineering,PUNE-DD,track_defect,Medium,39,0.338,0,65,2,False,2026-10-05 04:00:00,2026-10-05 09:00:00,38
REQ-01811,AST-TRD-023,Traction Distribution,CSMT-KYN,traction_fault,Low,22,0.731,1,136,6,False,2026-09-20 23:00:00,2026-09-21 02:00:00,48
REQ-01812,AST-TRD-105,Traction Distribution,BPL-ET,traction_fault,Low,68,0.484,0,169,3,False,2026-10-05 04:00:00,2026-10-05 09:00:00,41
REQ-01813,AST-TRD-096,Traction Distribution,LKO-CNB,traction_fault,Low,35,0.391,1,93,2,False,2026-09-07 04:00:00,2026-09-07 08:00:00,40
REQ-01814,AST-ENG-074,Engineering,ADI-BRC,track_defect,Medium,17,0.333,1,44,1,False,2026-09-18 13:00:00,2026-09-18 17:00:00,42
REQ-01815,AST-ENG-028,Engineering,HWH-BWN,track_defect,Medium,27,0.65,1,57,5,False,2026-09-24 13:00:00,2026-09-24 15:00:00,46
REQ-01816,AST-SNT-127,Signal & Telecom,ALD-MGS,signal_fault,Medium,64,0.733,0,51,7,False,2026-10-03 23:00:00,2026-10-04 02:00:00,45
REQ-01817,AST-ENG-136,Engineering,GHY-NJP,track_defect,Low,44,0.777,1,43,8,False,2026-09-20 00:00:00,2026-09-20 04:00:00,34
REQ-01818,AST-ENG-134,Engineering,GHY-NJP,track_defect,Low,53,0.47,1,47,2,False,2026-09-13 02:00:00,2026-09-13 05:00:00,34
REQ-01819,AST-SNT-029,Signal & Telecom,HWH-BWN,signal_fault,Medium,68,0.653,1,54,5,True,2026-09-19 22:00:00,2026-09-20 02:00:00,46
REQ-01820,AST-TRD-035,Traction Distribution,HWH-BWN,traction_fault,Medium,12,0.837,1,171,4,False,2026-09-28 11:00:00,2026-09-28 16:00:00,46
REQ-01821,AST-ENG-050,Engineering,MAS-AJJ,track_defect,Low,0,0.468,1,47,2,False,2026-09-10 22:00:00,2026-09-11 03:00:00,44
REQ-01822,AST-ENG-148,Engineering,TVC-QLN,track_defect,High,45,0.834,1,59,5,False,2026-09-28 04:00:00,2026-09-28 08:00:00,35
REQ-01823,AST-TRD-154,Traction Distribution,TVC-QLN,traction_fault,Low,20,0.568,0,149,4,False,2026-10-05 22:00:00,2026-10-06 03:00:00,35
REQ-01824,AST-ENG-015,Engineering,CSMT-KYN,track_defect,Low,67,0.581,0,44,5,False,2026-10-02 00:00:00,2026-10-02 03:00:00,48
REQ-01825,AST-TRD-105,Traction Distribution,BPL-ET,traction_fault,Low,9,0.54,1,141,3,False,2026-09-07 11:00:00,2026-09-07 13:00:00,41
REQ-01826,AST-ENG-062,Engineering,PUNE-DD,track_defect,Low,24,0.324,1,51,0,False,2026-09-20 00:00:00,2026-09-20 05:00:00,38
REQ-01827,AST-ENG-051,Engineering,MAS-AJJ,track_defect,Medium,11,0.591,1,58,3,False,2026-09-22 02:00:00,2026-09-22 07:00:00,44
REQ-01828,AST-SNT-030,Signal & Telecom,HWH-BWN,signal_fault,Low,9,0.298,1,36,1,False,2026-09-30 04:00:00,2026-09-30 07:00:00,46
REQ-01829,AST-ENG-016,Engineering,CSMT-KYN,track_defect,Low,20,0.882,0,63,5,False,2026-10-04 13:00:00,2026-10-04 16:00:00,48
REQ-01830,AST-TRD-084,Traction Distribution,ADI-BRC,traction_fault,Low,35,0.929,1,149,6,False,2026-09-13 23:00:00,2026-09-14 01:00:00,42
REQ-01831,AST-ENG-097,Engineering,BPL-ET,track_defect,High,71,0.342,1,43,2,False,2026-09-26 04:00:00,2026-09-26 07:00:00,41
REQ-01832,AST-SNT-114,Signal & Telecom,JP-AII,signal_fault,Medium,42,0.49,1,40,4,False,2026-09-27 04:00:00,2026-09-27 07:00:00,35
REQ-01833,AST-ENG-074,Engineering,ADI-BRC,track_defect,Low,15,0.383,1,34,1,False,2026-09-08 13:00:00,2026-09-08 16:00:00,42
REQ-01834,AST-ENG-076,Engineering,ADI-BRC,track_defect,Low,68,0.339,1,13,3,False,2026-09-07 11:00:00,2026-09-07 13:00:00,42
REQ-01835,AST-TRD-081,Traction Distribution,ADI-BRC,traction_fault,Low,67,0.555,1,153,2,False,2026-09-20 13:00:00,2026-09-20 16:00:00,42
REQ-01836,AST-SNT-080,Signal & Telecom,ADI-BRC,signal_fault,Low,10,0.796,1,62,5,False,2026-09-22 00:00:00,2026-09-22 05:00:00,42
REQ-01837,AST-SNT-056,Signal & Telecom,MAS-AJJ,signal_fault,Low,60,0.589,1,50,4,True,2026-09-10 13:00:00,2026-09-10 17:00:00,44
REQ-01838,AST-ENG-063,Engineering,PUNE-DD,track_defect,Low,56,0.335,1,59,2,False,2026-09-29 22:00:00,2026-09-30 01:00:00,38
REQ-01839,AST-ENG-004,Engineering,NDLS-GZB,track_defect,Low,57,0.625,1,50,5,False,2026-09-12 00:00:00,2026-09-12 02:00:00,48
REQ-01840,AST-TRD-144,Traction Distribution,GHY-NJP,traction_fault,Low,10,0.349,1,128,2,False,2026-09-17 11:00:00,2026-09-17 15:00:00,34
REQ-01841,AST-ENG-171,Engineering,NGP-BSL,track_defect,Low,78,0.592,1,61,3,False,2026-09-26 02:00:00,2026-09-26 07:00:00,38
REQ-01842,AST-ENG-088,Engineering,LKO-CNB,track_defect,Low,11,0.329,1,26,2,False,2026-09-18 15:00:00,2026-09-18 19:00:00,40
REQ-01843,AST-ENG-123,Engineering,ALD-MGS,track_defect,Low,9,0.497,1,34,2,False,2026-09-07 04:00:00,2026-09-07 08:00:00,45
REQ-01844,AST-SNT-152,Signal & Telecom,TVC-QLN,signal_fault,Low,40,0.557,1,35,3,False,2026-09-18 15:00:00,2026-09-18 18:00:00,35
REQ-01845,AST-ENG-038,Engineering,SBC-JTJ,track_defect,Low,33,0.724,1,54,5,False,2026-09-25 22:00:00,2026-09-26 00:00:00,38
REQ-01846,AST-TRD-033,Traction Distribution,HWH-BWN,traction_fault,Low,53,0.646,1,126,6,False,2026-09-27 02:00:00,2026-09-27 04:00:00,46
REQ-01847,AST-SNT-175,Signal & Telecom,NGP-BSL,signal_fault,Low,11,0.418,0,58,3,True,2026-10-05 11:00:00,2026-10-05 14:00:00,38
REQ-01848,AST-SNT-176,Signal & Telecom,NGP-BSL,signal_fault,Low,33,0.686,1,40,5,True,2026-09-10 02:00:00,2026-09-10 06:00:00,38
REQ-01849,AST-SNT-091,Signal & Telecom,LKO-CNB,signal_fault,Low,43,0.347,0,46,4,False,2026-10-01 11:00:00,2026-10-01 14:00:00,40
REQ-01850,AST-SNT-041,Signal & Telecom,SBC-JTJ,signal_fault,Medium,63,0.459,1,36,3,True,2026-09-20 13:00:00,2026-09-20 17:00:00,38
REQ-01851,AST-ENG-085,Engineering,LKO-CNB,track_defect,High,18,0.685,1,46,6,False,2026-09-27 02:00:00,2026-09-27 07:00:00,40
REQ-01852,AST-SNT-079,Signal & Telecom,ADI-BRC,signal_fault,Low,33,0.361,1,44,2,True,2026-09-23 00:00:00,2026-09-23 03:00:00,42
REQ-01853,AST-ENG-133,Engineering,GHY-NJP,track_defect,Low,75,0.785,1,49,6,False,2026-09-11 13:00:00,2026-09-11 15:00:00,34
REQ-01854,AST-SNT-008,Signal & Telecom,NDLS-GZB,signal_fault,High,64,0.427,0,59,1,False,2026-10-02 11:00:00,2026-10-02 16:00:00,48
REQ-01855,AST-ENG-099,Engineering,BPL-ET,track_defect,Low,4,0.542,0,46,5,False,2026-10-04 02:00:00,2026-10-04 05:00:00,41
REQ-01856,AST-SNT-101,Signal & Telecom,BPL-ET,signal_fault,Low,53,0.507,1,47,3,True,2026-09-19 22:00:00,2026-09-20 03:00:00,41
REQ-01857,AST-ENG-038,Engineering,SBC-JTJ,track_defect,Low,39,0.692,1,41,5,False,2026-09-12 00:00:00,2026-09-12 03:00:00,38
REQ-01858,AST-TRD-118,Traction Distribution,JP-AII,traction_fault,Medium,49,0.437,1,165,1,False,2026-09-29 00:00:00,2026-09-29 05:00:00,35
REQ-01859,AST-SNT-139,Signal & Telecom,GHY-NJP,signal_fault,Low,38,0.62,1,34,4,False,2026-09-23 13:00:00,2026-09-23 17:00:00,34
REQ-01860,AST-TRD-059,Traction Distribution,MAS-AJJ,traction_fault,Low,67,0.59,1,107,3,False,2026-09-29 13:00:00,2026-09-29 15:00:00,44
REQ-01861,AST-ENG-003,Engineering,NDLS-GZB,track_defect,Low,33,0.252,1,32,1,False,2026-09-24 11:00:00,2026-09-24 15:00:00,48
REQ-01862,AST-TRD-034,Traction Distribution,HWH-BWN,traction_fault,Low,31,0.441,0,114,3,False,2026-10-05 13:00:00,2026-10-05 16:00:00,46
REQ-01863,AST-ENG-147,Engineering,TVC-QLN,track_defect,Medium,1,0.446,1,45,1,False,2026-09-08 11:00:00,2026-09-08 14:00:00,35
REQ-01864,AST-SNT-005,Signal & Telecom,NDLS-GZB,signal_fault,Medium,20,0.491,1,67,3,False,2026-09-27 15:00:00,2026-09-27 19:00:00,48
REQ-01865,AST-SNT-138,Signal & Telecom,GHY-NJP,signal_fault,Medium,29,0.389,0,56,3,False,2026-10-05 13:00:00,2026-10-05 16:00:00,34
REQ-01866,AST-SNT-116,Signal & Telecom,JP-AII,signal_fault,Medium,12,0.462,1,30,3,False,2026-09-16 15:00:00,2026-09-16 17:00:00,35
REQ-01867,AST-TRD-009,Traction Distribution,NDLS-GZB,traction_fault,Low,39,0.383,0,144,2,False,2026-10-03 15:00:00,2026-10-03 18:00:00,48
REQ-01868,AST-TRD-058,Traction Distribution,MAS-AJJ,traction_fault,Low,44,0.633,1,87,6,False,2026-09-12 13:00:00,2026-09-12 15:00:00,44
REQ-01869,AST-ENG-160,Engineering,BZA-VSKP,track_defect,Low,9,0.475,0,67,1,False,2026-10-01 02:00:00,2026-10-01 07:00:00,41
REQ-01870,AST-TRD-057,Traction Distribution,MAS-AJJ,traction_fault,Low,81,0.367,0,135,3,True,2026-10-04 11:00:00,2026-10-04 16:00:00,44
REQ-01871,AST-SNT-054,Signal & Telecom,MAS-AJJ,signal_fault,Medium,63,0.448,1,22,2,False,2026-09-13 22:00:00,2026-09-14 01:00:00,44
REQ-01872,AST-SNT-139,Signal & Telecom,GHY-NJP,signal_fault,Low,22,0.55,1,41,4,True,2026-09-30 22:00:00,2026-10-01 02:00:00,34
REQ-01873,AST-TRD-095,Traction Distribution,LKO-CNB,traction_fault,Medium,32,0.756,1,127,7,False,2026-09-09 23:00:00,2026-09-10 02:00:00,40
REQ-01874,AST-ENG-157,Engineering,BZA-VSKP,track_defect,Medium,31,0.497,0,54,2,False,2026-10-04 04:00:00,2026-10-04 07:00:00,41
REQ-01875,AST-TRD-143,Traction Distribution,GHY-NJP,traction_fault,Low,44,0.634,1,80,8,False,2026-09-12 13:00:00,2026-09-12 15:00:00,34
REQ-01876,AST-ENG-169,Engineering,NGP-BSL,track_defect,High,38,0.461,1,18,5,False,2026-09-12 22:00:00,2026-09-13 01:00:00,38
